study,station.x,operatn,year,X,Y,Tax_Div,Tax_Even,Tax_Rich,logab,logabI,Strahler,Catchment6_size,Ships,Ports,Locks,Channelization,Rip_Deg,Urban_new,Agriculture_new,fric_new,feve_new,fdiv_new,ports_5k,locks_5k
BelgianH,BelgianH_172100,BelgianH_172100_1994_251238,1994,3.722,51.001,3.298039216,0.549673203,6,3.401197382,2.48490665,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.005344602,0.526145,0.556182121,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_1995_251239,1995,3.722,51.001,2.560999225,0.365857032,7,5.442417711,4.624972813,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.000850818,0.021705,0.665290643,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_1996_325668,1996,3.722,51.001,1.4160944,0.2022992,7,4.804021045,4.624972813,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.008354182,0.433093,0.613700325,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_1997_982177,1997,3.722,51.001,4.329815561,0.481090618,9,6.045005314,4.624972813,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.014043013,0.169716,0.68910753,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_1998_996055,1998,3.722,51.001,1.439180043,0.205597149,7,4.812184355,4.624972813,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.001727019,0.35327,0.877575598,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_1999_11033906,1999,3.722,51.001,1.027681793,0.146811685,7,9.224144653,9.210440367,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.008757936,0.204198,0.828283304,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2000_1020517,2000,3.722,51.001,3.00513573,0.500855955,6,4.859812404,3.951243719,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.002288091,0.31248,0.561351222,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2002_21078383,2002,3.722,51.001,1.005805767,0.143686538,7,9.213435577,1.945910149,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.008757936,0.551554,0.739047519,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2006_21253267,2006,3.722,51.001,1.270878154,0.141208684,9,4.744932128,1.386294361,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.087814667,0.772599,0.769559693,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2006_21270328,2006,3.722,51.001,2.154026121,0.215402612,10,6.651571874,6.21860012,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.053529094,0.454932,0.470412413,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2007_21318098,2007,3.722,51.001,2.681866454,0.20629742,13,7.06646697,6.216606101,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.137032963,0.606505,0.326502247,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2008_21375861,2008,3.722,51.001,2.359950763,0.147496923,16,6.677083461,6.248042875,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.099375442,0.595331,0.760774895,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2009_21433244,2009,3.722,51.001,4.221923384,0.469102598,9,5.488937726,3.496507561,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.01860166,0.487944,0.488888706,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2010_21476588,2010,3.722,51.001,2.502307303,0.147194547,17,6.018593214,4.406719247,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.08808884,0.541158,0.852868573,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2011_21526505,2011,3.722,51.001,1.058559423,0.117617714,9,7.629975707,3.135494216,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.020255921,0.853342,0.860996023,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2012_21562747,2012,3.722,51.001,1.234443574,0.137160397,9,6.324358962,3.850147602,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.057137133,0.67163,0.878686557,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2012_21572703,2012,3.722,51.001,1.476205917,0.073810296,20,7.511524648,4.382026635,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.159259482,0.414544,0.553012883,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2013_21613393,2013,3.722,51.001,2.091637651,0.090940767,23,7.303170051,4.262679877,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.193794273,0.452114,0.337106861,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2014_21652495,2014,3.722,51.001,7.172266667,0.326012121,22,6.487684018,4.820281566,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.300258437,0.301176,0.436986896,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2015_21687490,2015,3.722,51.001,3.5582131,0.177910655,20,6.958448393,4.304065093,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.244339839,0.582042,0.610911822,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2016_21713459,2016,3.722,51.001,2.157031924,0.539257981,4,4.615120517,4.025351691,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,NA,NA,NA,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2016_21724811,2016,3.722,51.001,3.228697305,0.230621236,14,6.49677499,4.234106505,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.061521631,0.242848,0.503083319,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2017_21771662,2017,3.722,51.001,3.905608694,0.260373913,15,7.39387829,4.836281907,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.090448215,0.278928,0.272140994,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2018_21816615,2018,3.722,51.001,2.058391276,0.18712648,11,6.086774727,3.850147602,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.012264479,0.671754,0.28778822,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2019_21865749,2019,3.722,51.001,3.909774042,0.390977404,10,6.161207322,3.688879454,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.015022583,0.712619,0.352302712,-0.541494254,0.937610503
BelgianH,BelgianH_172100,BelgianH_172100_2019_21880141,2019,3.722,51.001,1.796443997,0.149703666,12,6.525029658,3.951243719,5,0.179047861,-0.16013393,0.435734609,0.258917989,-0.50856226,-0.377557874,1.259132042,1.331046398,0.028286499,0.525925,0.299993931,-0.541494254,0.937610503
BelgianH,BelgianH_172900,BelgianH_172900_1993_251241,1993,3.666,50.915,1,1,1,0.693147181,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_172900,BelgianH_172900_1994_251242,1994,3.666,50.915,2.452167595,0.490433519,5,5.420534999,0.693147181,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_172900,BelgianH_172900_1995_251243,1995,3.666,50.915,1.030061968,0.257515492,4,6.924612396,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_172900,BelgianH_172900_1996_325669,1996,3.666,50.915,2.272798129,0.454559626,5,5.379897354,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_172900,BelgianH_172900_1997_982178,1997,3.666,50.915,3.059200209,0.611840042,5,5.726847748,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,0.000995604,0.727622,0.405885262,-0.541494254,0.169240002
BelgianH,BelgianH_172900,BelgianH_172900_2000_1020516,2000,3.666,50.915,1.725035495,0.345007099,5,4.912654886,2.48490665,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_172900,BelgianH_172900_2003_21124242,2003,3.666,50.915,1.232491152,0.24649823,5,7.019296654,1.098612289,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,-0.20576354,-0.24599181,1.472039836,0.000995604,0.718993,0.396389586,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_1994_251249,1994,3.678,50.893,2.10605709,0.526514272,4,5.111987788,2.48490665,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_1995_251250,1995,3.678,50.893,1.205459348,0.200909891,6,4.718498871,1.098612289,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.000995604,0.723112,0.410113875,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_1998_996056,1998,3.678,50.893,6,1,6,2.564949357,1.098612289,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.001257764,0.812924,0.872701918,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_1999_11023678,1999,3.678,50.893,1.212850247,0.242570049,5,7.011213987,1.098612289,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2000_1020532,2000,3.678,50.893,3.105231301,0.443604472,7,5.59471138,3.951243719,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.005474241,0.496449,0.475700273,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2001_21054690,2001,3.678,50.893,3.098915458,0.51648591,6,5.733341277,4.624972813,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.008705273,0.507363,0.390077307,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2002_21078384,2002,3.678,50.893,1.002200739,0.167033457,6,9.211639528,1.098612289,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.008757936,0.644975,0.824918972,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2002_21088560,2002,3.678,50.893,1.475135329,0.184391916,8,9.414831035,6.909753282,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.00955609,0.06022,0.656701733,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2003_21124243,2003,3.678,50.893,1.177889887,0.168269984,7,6.993015123,3.951243719,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.008757936,0.327534,0.678790033,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2004_21170671,2004,3.678,50.893,1.007008554,0.201401711,5,9.213933907,9.210440367,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.008757936,0.367363,0.703456969,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2005_21215283,2005,3.678,50.893,3.559105676,0.508443668,7,5.924255797,5.017279837,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.008757936,0.124068,0.808787821,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2006_21253271,2006,3.678,50.893,1.034174984,0.172362497,6,6.926577033,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.008757936,0.404925,0.725357276,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2007_21318099,2007,3.678,50.893,2.409584965,0.160638998,15,7.796057974,7.090909822,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.119029024,0.354411,0.642672655,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2008_21375860,2008,3.678,50.893,2.415469976,0.161031332,15,7.38274645,6.928537818,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.080507494,0.443583,0.585543712,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2009_21433245,2009,3.678,50.893,2.899349986,0.263577271,11,6.820016365,6.246106765,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.080507494,0.415862,0.435361815,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2010_21476589,2010,3.678,50.893,3.205035115,0.22893108,14,6.635946556,6.17586727,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.080507494,0.412458,0.678629523,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2011_21526506,2011,3.678,50.893,1.305181052,0.108765088,12,7.736743682,7.608374474,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.078013389,0.316367,0.591377686,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2012_21562750,2012,3.678,50.893,1.143766397,0.103978763,11,6.977281342,3.258096538,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.051741131,0.78007,0.641912179,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2012_21572704,2012,3.678,50.893,5.535413392,0.325612552,17,6.625392368,5.351858133,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.15127809,0.481877,0.421606081,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2013_21613939,2013,3.678,50.893,4.545201951,0.284075122,16,6.210600077,5.525452939,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.10030491,0.608626,0.619007948,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2014_21651682,2014,3.678,50.893,4.315504285,0.253853193,17,6.658011046,5.402677382,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.101122392,0.638048,0.655198219,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2015_21689602,2015,3.678,50.893,2.576526566,0.151560386,17,6.93439721,4.532599493,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.101122392,0.511324,0.679038675,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2016_21724491,2016,3.678,50.893,2.595870576,0.136624767,19,7.225481473,5.723585102,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.163664285,0.671595,0.468170317,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2017_21771663,2017,3.678,50.893,2.936344645,0.293634465,10,5.958424693,3.63758616,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.138698129,0.373068,0.595939556,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2018_21816614,2018,3.678,50.893,2.324267614,0.232426761,10,5.484796933,2.63905733,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.024725074,0.265971,0.657684965,-0.541494254,0.169240002
BelgianH,BelgianH_173000,BelgianH_173000_2019_21865750,2019,3.678,50.893,2.786059527,0.253278139,11,6.385194399,3.465735903,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.042276052,-0.28705858,0.797389584,0.015022583,0.772866,0.848722076,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_1993_251254,1993,3.626,50.87,1,1,1,1.098612289,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_1994_251255,1994,3.626,50.87,1.744186047,0.581395349,3,2.772588722,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_1995_251256,1995,3.626,50.87,2.208040201,0.3680067,6,5.135798437,1.098612289,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.008705273,0.555907,0.701224389,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_1996_325670,1996,3.626,50.87,1.519525268,0.303905054,5,4.844187086,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_1997_982179,1997,3.626,50.87,1.258570598,0.419523533,3,4.744932128,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2000_1020533,2000,3.626,50.87,2.272798129,0.454559626,5,5.379897354,2.48490665,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.002288091,0.309916,0.450384211,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2001_21060396,2001,3.626,50.87,1.269695421,0.141077269,9,7.031741259,2.48490665,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.00955609,0.546919,0.838342151,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2002_21078385,2002,3.626,50.87,1.00006,0.333353333,3,11.51297546,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2002_21088810,2002,3.626,50.87,3.232062056,0.404007757,8,4.615120517,2.48490665,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.00955609,0.404661,0.938152992,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2003_21125782,2003,3.626,50.87,1.898381199,0.316396867,6,7.249925537,4.624972813,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.008757936,0.476906,0.441499446,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2004_21170672,2004,3.626,50.87,1.84045272,0.262921817,7,4.276666119,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.008705273,0.261848,0.89127442,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2005_21215284,2005,3.626,50.87,1.355450915,0.225908486,6,5.863631176,2.772588722,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.008757936,0.019778,0.692477767,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2006_21253229,2006,3.626,50.87,1.032089617,0.206417923,5,6.925595197,0,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,NA,NA,NA,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2006_21270329,2006,3.626,50.87,1.292578212,0.161572276,8,7.955775782,7.824445931,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.008757936,0.213064,0.891588184,-0.541494254,0.169240002
BelgianH,BelgianH_174000,BelgianH_174000_2007_21318100,2007,3.626,50.87,1.93049128,0.160874273,12,7.283448229,5.707110265,5,0.179047861,0.17604886,-0.629928424,-0.170008962,-0.561267149,0.31729215,0.397248043,0.425417464,0.082317877,0.547978,0.940084255,-0.541494254,0.169240002
