station.x,SUB_AREA,UP_AREA,layer
Wolter_Danube_HU71,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU71,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU71,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU71,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU72,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU72,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU72,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU72,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU72,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU73,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU73,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU73,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU73,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU73,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU74,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU74,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU74,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU74,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU74,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU401,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU401,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU401,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU401,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU401,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU402,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU402,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU402,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU402,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU402,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU403,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU403,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU403,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU403,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU403,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU404,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU404,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU404,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU404,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU404,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU405,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU405,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU405,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU405,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU405,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU406,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU406,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU406,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU406,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU406,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU407,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU407,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU407,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU407,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU407,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU408,716.1,131624.9,hybas_eu_lev05_v1c
Wolter_Danube_HU408,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU408,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU408,716.1,131624.9,hybas_eu_lev06_v1c
Wolter_Danube_HU408,716.1,131624.9,hybas_eu_lev07_v1c
Wolter_Danube_HU75,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU75,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU75,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU75,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU75,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU76,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU76,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU76,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU76,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU76,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU77,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU77,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU77,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU77,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU77,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU78,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU78,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU78,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU78,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU78,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU79,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU79,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU79,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU79,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU79,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU80,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU80,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU80,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU80,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU80,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU81,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU81,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU81,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU81,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU81,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU82,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU82,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU82,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU82,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU82,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU83,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU83,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU83,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU83,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU83,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU441,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU441,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU441,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU441,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU441,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU442,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU442,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU442,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU442,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU442,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU443,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU443,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU443,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU443,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU443,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU444,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU444,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU444,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU444,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU444,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU445,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU445,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU445,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU445,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU445,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU446,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU446,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU446,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU446,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU446,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU447,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU447,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU447,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU447,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU447,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU448,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU448,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU448,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU448,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU448,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU449,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU449,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU449,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU449,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU449,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU450,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU450,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU450,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU450,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU450,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU84,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU84,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU84,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU84,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU84,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU85,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU85,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU85,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU85,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU85,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU86,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU86,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU86,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU86,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU86,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU87,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU87,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU87,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU87,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU87,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU88,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU88,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU88,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU88,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU88,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU89,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU89,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU89,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU89,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU89,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU90,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU90,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU90,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU90,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU90,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU91,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU91,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU91,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU91,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU91,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU92,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU92,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU92,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU92,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU92,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU479,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU479,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU479,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU479,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU479,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU480,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU480,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU480,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU480,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU480,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU481,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU481,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU481,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU481,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU481,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU482,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU482,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU482,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU482,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU482,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU483,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU483,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU483,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU483,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU483,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU484,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU484,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU484,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU484,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU484,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU485,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU485,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU485,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU485,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU485,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU486,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU486,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU486,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU486,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU486,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU487,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU487,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU487,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU487,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU487,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU488,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU488,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU488,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU488,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU488,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU489,5899.4,188499.9,hybas_eu_lev07_v1c
Wolter_Danube_HU489,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU489,5899.4,188499.9,hybas_eu_lev06_v1c
Wolter_Danube_HU489,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU489,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU93,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU93,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU93,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU93,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU93,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU94,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU94,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU94,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU94,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU94,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU95,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU95,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU95,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU95,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU95,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU96,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU96,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU96,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU96,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU96,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU97,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU97,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU97,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU97,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU97,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU98,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU98,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU98,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU98,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU98,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU99,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU99,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU99,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU99,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU99,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU100,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU100,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU100,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU100,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU100,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU491,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU491,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU491,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU491,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU491,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU492,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU492,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU492,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU492,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU492,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU493,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU493,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU493,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU493,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU493,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU494,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU494,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU494,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU494,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU494,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU495,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU495,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU495,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU495,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU495,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU496,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU496,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU496,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU496,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU496,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU497,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU497,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU497,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU497,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU497,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU498,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU498,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU498,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU498,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU498,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU499,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU499,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU499,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU499,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU499,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU500,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU500,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU500,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU500,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU500,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU501,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU501,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU501,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU501,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU501,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU502,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU502,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU502,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU502,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU502,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU985,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU985,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU985,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU985,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU985,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU986,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU986,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU986,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU986,211260.4,211260.4,hybas_eu_lev04_v1c
Wolter_Danube_HU986,3617.9,211258.2,hybas_eu_lev07_v1c
Wolter_Danube_HU987,3617.9,211258.2,hybas_eu_lev06_v1c
Wolter_Danube_HU987,40981.7,211258.2,hybas_eu_lev05_v1c
Wolter_Danube_HU987,795318.4,795318.4,hybas_eu_lev03_v1c
Wolter_Danube_HU987,211260.4,211260.4,hybas_eu_lev04_v1c
