"","Abramis.brama","Acipenser.ruthenus","Alburnoides.bipunctatus","Alburnus.alburnus","Alosa.alosa","Alosa.fallax","Ambloplites.rupestris","Anguilla.anguilla","Aspius.aspius","Atherina.presbyter","Ballerus.sapa","Barbatula.barbatula","Barbus.barbus","Barbus.meridionalis","Benthophiloides.brauneri","Blicca.bjoerkna","Carassius.carassius","Chondrostoma.nasus","Cobitis.elongatoides","Cobitis.taenia","Coregonus.lavaretus","Coregonus.maraena","Coregonus.oxyrinchus","Coregonus.peled","Cottus.gobio","Cottus.poecilopus","Ctenopharyngodon.idella","Cyprinus.carpio","Dicentrarchus.labrax","Esox.lucius","Eudontomyzon.mariae","Gasterosteus.aculeatus","Gobio.gobio","Gymnocephalus.baloni","Gymnocephalus.cernua","Gymnocephalus.schraetser","Hucho.hucho","Hypophthalmichthys.molitrix","Knipowitschia.caucasica","Lampetra.fluviatilis","Lampetra.planeri","Lepomis.gibbosus","Leucaspius.delineatus","Leuciscus.idus","Leuciscus.leuciscus","Lota.lota","Misgurnus.fossilis","Mugil.cephalus","Neogobius.fluviatilis","Neogobius.gymnotrachelus","Neogobius.kessleri","Neogobius.melanostomus","Oncorhynchus.mykiss","Osmerus.eperlanus","Pelecus.cultratus","Perca.fluviatilis","Petromyzon.marinus","Phoxinus.phoxinus","Platichthys.flesus","Pleuronectes.platessa","Proterorhinus.semilunaris","Pseudorasbora.parva","Pungitius.pungitius","Rhodeus.amarus","Rutilus.pigus","Rutilus.rutilus","Sabanejewia.aurata","Sabanejewia.balcanica","Salmo.salar","Salmo.trutta.fario","Salmo.trutta.lacustris","Salmo.trutta.trutta","Salvelinus.alpinus","Salvelinus.fontinalis","Sander.lucioperca","Sander.volgensis","Scardinius.erythrophthalmus","Silurus.glanis","Squalius.cephalus","Syngnathus.abaster","Thymallus.thymallus","Tinca.tinca","Umbra.pygmaea","Vimba.vimba","Zingel.asper","Zingel.streber","Zingel.zingel"
"964_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,8,0,182,0,0,0,0,20,38,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"965_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2230,0,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0
"966_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"967_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"968_ofb",0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,10,0,3,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,80,5,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"969_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97_ofb",0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"971_ofb",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"972_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"973_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"974_ofb",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0
"975_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,67,0,0,0,0,5,7,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0
"976_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"977_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0
"978_ofb",7,0,0,159,0,0,0,1,0,0,0,0,43,0,0,4,0,9,0,0,0,0,0,0,13,0,0,0,0,19,0,0,111,0,0,0,0,0,0,0,0,0,0,0,39,7,0,0,0,0,0,0,0,0,0,9,0,908,0,0,0,0,6,21,0,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0
"979_ofb",24,0,0,58,0,0,0,0,0,0,0,0,56,0,0,1,0,15,0,4,0,0,0,0,5,0,0,2,0,2,0,0,269,0,1,0,0,0,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,6,0,930,0,0,0,0,52,81,0,170,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0
"98_ofb",0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"980_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,14,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"981_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"982_ofb",5,0,0,10,0,0,0,0,0,0,0,0,24,0,0,0,0,5,0,26,0,0,0,0,14,0,0,0,0,3,0,8,13,0,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,11,0,106,0,0,0,0,2,30,0,227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
"983_ofb",2,0,0,11,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,18,0,0,0,0,11,0,0,0,0,1,0,4,66,0,2,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,26,0,416,0,0,0,0,3,52,0,94,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
"984_ofb",5,0,0,10,0,0,0,0,0,0,0,0,169,0,0,0,1,13,0,15,0,0,0,0,6,0,0,0,0,1,0,1,21,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,0,451,0,0,0,0,0,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"985_ofb",0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,0,6,0,18,0,0,0,0,36,0,0,0,0,3,0,0,30,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,407,0,0,0,0,8,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"986_ofb",0,0,0,8,0,0,0,0,0,0,0,0,51,0,0,2,0,8,0,12,0,0,0,0,13,0,0,0,0,32,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,23,0,993,0,0,0,0,4,14,0,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
"987_ofb",0,0,0,284,0,0,0,0,0,0,0,0,65,0,0,48,4,55,0,16,0,0,0,0,3,0,0,0,0,11,0,4,67,0,1,0,0,0,0,0,1,29,0,0,39,3,1,0,0,0,0,0,0,0,0,21,0,548,0,0,0,0,1,73,0,222,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0
"988_ofb",6,0,0,91,0,0,0,0,0,0,0,0,83,0,0,8,3,106,0,17,0,0,0,0,0,0,0,0,0,3,0,2,17,0,0,0,0,0,0,0,1,1,0,0,9,2,0,0,0,0,0,0,0,0,0,20,0,393,0,0,0,0,0,69,0,150,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,4,0,0,0,0,0
"989_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"99_ofb",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"990_ofb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"991_ofb",198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,75,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1,150,0,76,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0
"992_ofb",0,0,0,118,0,0,0,0,0,0,0,0,29,0,0,7,0,8,0,4,0,0,0,0,5,0,0,0,0,2,0,0,143,0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,78,0,67,0,0,0,0,0,9,0,185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
"993_ofb",0,0,0,61,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,7,0,0,0,0,5,0,0,0,0,5,0,0,17,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,7,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"994_ofb",1,0,0,26,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,1,0,0,107,0,8,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,76,0,38,0,0,0,0,0,7,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"995_ofb",0,0,0,110,0,0,0,0,0,0,0,0,25,0,0,1,11,3,0,15,0,0,0,0,8,0,0,0,0,0,0,0,64,0,1,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,32,0,380,0,0,0,0,0,25,0,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"996_ofb",1,0,0,20,0,0,0,0,0,0,0,0,13,0,0,3,0,4,0,7,0,0,0,0,67,0,0,0,0,8,0,0,2,0,1,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,19,0,6,0,0,0,0,0,2,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997_ofb",0,0,0,27,0,0,0,0,0,0,0,0,9,0,0,1,0,9,0,23,0,0,0,0,6,0,0,1,0,3,0,3,82,0,2,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,37,0,23,0,0,0,0,0,54,0,281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
"998_ofb",0,0,0,24,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,12,0,0,0,0,9,0,0,0,0,6,0,0,134,0,5,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,60,0,157,0,0,0,0,0,154,0,104,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0
"999_ofb",5,0,0,81,0,0,0,1,0,0,0,0,16,0,0,12,0,8,0,3,0,0,0,0,16,0,0,0,0,4,0,0,126,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,0,123,0,0,0,0,0,12,0,197,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12460_2009",2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12460_2012",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"Rhine_HLN_12460_2015",3,0,0,42,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,270,0,0,0,6,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12460_2021",4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"Rhine_HLN_12461_2009",5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,287,0,0,0,10,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0
"Rhine_HLN_12461_2012",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,243,0,0,0,26,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0
"Rhine_HLN_12461_2015",1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,413,0,0,0,36,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0
"Rhine_HLN_12461_2021",10,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,46,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,10,0,0,4,6,0,0,0,0,0,0,0,0
"Rhine_HLN_12463_2009",5,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,59,0,0,40,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,40,0,0,0,77,1,0,0,0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,20,0,0,4,47,0,0,0,0,0,0,0,0
"Rhine_HLN_12463_2012",16,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,2,0,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,42,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12463_2021",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,39,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12465_2009",0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,15,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"Rhine_HLN_12465_2012",0,0,0,27,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1555,0,0,0,7,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
"Rhine_HLN_12465_2015",0,0,0,75,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,499,0,0,0,69,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12465_2018",0,0,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,19,0,0,0,100,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"Rhine_HLN_12465_2021",6,0,0,0,0,0,0,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,52,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,32,0,0,12,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12466_2009",2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,43,9,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12466_2012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12466_2015",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,18,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,511,0,0,0,27,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12466_2018",2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,294,0,0,0,1,0,0,0,0,0,2,0,0,0,44,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12466_2021",7,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,29,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0
"Rhine_HLN_12467_2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,45,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,22,0,0,1,0,0,0,0,0
"Rhine_HLN_12467_2012",0,0,0,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,33,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0
"Rhine_HLN_12467_2015",19,0,0,146,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,495,0,0,0,93,0,0,0,0,0,0,0,2,0,373,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12467_2018",29,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12467_2021",0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12468_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12468_2012",3,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0,0,0,0,0,0,139,0,0,0,43,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12468_2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,64,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12468_2018",3,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,55,0,0,0,78,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
"Rhine_HLN_12468_2021",18,0,0,7,0,0,0,2,0,0,0,0,0,0,0,14,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,821,0,0,0,142,0,0,0,0,0,0,0,3,0,158,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
